lat,lng,ALCALDIA,us_dscr
19.4115670674,-99.0931047231,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.427648206,-99.1958935653,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.4403982244,-99.0960824711,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.432136912,-99.1056396119,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.428181073,-99.1021200937,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.4298388898,-99.0933022429,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.2160534359,-99.1957597623,Tlalpan,Habitacional Rural de Baja Densidad
19.2006886937,-99.1383327169,Tlalpan,Habitacional Rural con Comercio y Servicios
19.193835673,-99.1416883502,Tlalpan,ProducciÃ?Â³n Rural Agroindustrial
19.4281743407,-99.0548841106,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.4155936411,-99.0944479016,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.4425751962,-99.1956248201,Miguel Hidalgo,Habitacional
19.4166576375,-99.1151078835,Venustiano Carranza,Habitacional
19.2326338777,-99.1712001551,Tlalpan,PreservaciÃ?Â³n EcolÃ?Â³gica
19.2715078538,-99.1730710193,Tlalpan,Habitacional
19.4454814099,-99.2176086275,Miguel Hidalgo,Habitacional
19.4418736655,-99.1134967431,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.4501516706,-99.0929842945,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.4147042438,-99.0923498481,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.4486089139,-99.0556426327,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.41627846,-99.1084851132,Venustiano Carranza,Habitacional
19.4440272072,-99.0833494141,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.4258795824,-99.2189988762,Miguel Hidalgo,Habitacion Unifamiliar
19.4281378637,-99.0973206681,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.4335288696,-99.1013233485,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.2994583733,-99.1345604246,Tlalpan,Habitacional
19.4178536606,-99.1222969701,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.273491471,-99.2206164328,Tlalpan,Habitacional
19.2793853413,-99.2021522467,Tlalpan,Habitacional
19.4248255694,-99.060983266,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.5504389042,-99.1294507624,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.4260285959,-99.206247184,Miguel Hidalgo,Habitacion Unifamiliar
19.4292551894,-99.0597197446,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.4227052689,-99.203539537,Miguel Hidalgo,Habitacional
19.4105227909,-99.0848634184,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.5259588903,-99.1499335918,Gustavo A. Madero,Habitacional
19.4222628016,-99.2137058503,Miguel Hidalgo,Habitacion Unifamiliar
19.4457902203,-99.0942536064,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.566133313,-99.1379579639,Gustavo A. Madero,Habitacional con Comercio
19.4133433495,-99.104765279,Venustiano Carranza,Habitacional
19.5211399319,-99.1447128246,Gustavo A. Madero,Habitacional
19.4310203242,-99.1081273916,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.4174994884,-99.2137814426,Miguel Hidalgo,Habitacion Unifamiliar
19.2312067517,-99.1762211662,Tlalpan,Habitacional Rural de Baja Densidad
19.4175438065,-99.1262746712,Venustiano Carranza,Habitacional Mixto
19.4146370552,-99.1254462621,Venustiano Carranza,Habitacional Mixto
19.4172786963,-99.2202123128,Miguel Hidalgo,Habitacion Unifamiliar
19.4247926158,-99.072754192,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.4225795281,-99.2256670614,Miguel Hidalgo,Habitacion Unifamiliar
19.4482571701,-99.1094086762,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.2672968214,-99.1085982346,Xochimilco,Habitacional
19.2351210743,-99.1807365249,Tlalpan,Habitacional Rural
19.4153076989,-99.2304885216,Miguel Hidalgo,Habitacion Unifamiliar
19.4176544507,-99.2288899161,Miguel Hidalgo,Habitacion Unifamiliar
19.4508045287,-99.095207286,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.2534570766,-99.163536379,Tlalpan,Habitacional Rural
19.2979955622,-99.1321259379,Tlalpan,Habitacional
19.231831711,-99.2054267054,Tlalpan,Habitacional Rural de Baja Densidad
19.2883795007,-99.1337873398,Tlalpan,Equipamiento PÃ?Âºblico y Privado
19.4127985475,-99.2222066529,Miguel Hidalgo,Habitacion Unifamiliar
19.4164101961,-99.2322338861,Miguel Hidalgo,Habitacion Unifamiliar
19.4093620507,-99.2237035258,Miguel Hidalgo,Habitacion Unifamiliar
19.2822683211,-99.1110416379,Xochimilco,Habitacional
19.268542131,-99.2444036678,Tlalpan,PreservaciÃ?Â³n EcolÃ?Â³gica
19.3024691828,-99.1737369326,Tlalpan,Habitacional
19.4083579264,-99.078370182,Venustiano Carranza,Habitacional con Comercio en Planta Baja
19.2820267722,-99.2270376686,Tlalpan,Habitacional
19.2941817691,-99.1397220232,Tlalpan,Habitacional
19.4124176277,-99.1825295474,Miguel Hidalgo,Habitacional
19.2607070433,-99.1268082577,Xochimilco,Habitacional Rural con Comercio y Servicios
19.4115575608,-99.186325319,Miguel Hidalgo,Habitacional
19.2512322792,-99.0510225213,Xochimilco,Habitacional con Comercio en Planta Baja
19.4179655557,-99.1791219586,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.2768554434,-99.2404862628,Tlalpan,Habitacional con Comercio en Planta Baja
19.261410346,-99.0962476715,Xochimilco,Habitacional
19.4441697718,-99.1825008739,Miguel Hidalgo,Habitacional Mixto
19.2470219097,-99.1655871534,Tlalpan,Habitacional Rural
19.4364254237,-99.1742766435,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.4359304034,-99.1749645286,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.2801480746,-99.1421351769,Tlalpan,Habitacional
19.2797935533,-99.1218104006,Xochimilco,Habitacional con Comercio en Planta Baja
19.2484364251,-99.1765148175,Tlalpan,Habitacional Rural
19.4088292206,-99.1904198726,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.436816182,-99.1822292989,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.2574138974,-99.1005913549,Xochimilco,Habitacional con Comercio en Planta Baja
19.2738256287,-99.1589306859,Tlalpan,Habitacional
19.4356841495,-99.1851774339,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.250317577,-99.0703641929,Xochimilco,Habitacional Rural de Baja Densidad
19.43450497,-99.1903876336,Miguel Hidalgo,Habitacional
19.4028869417,-99.2062905723,Miguel Hidalgo,Equipamiento
19.4312293523,-99.1775421761,Miguel Hidalgo,Habitacional
19.2968280297,-99.119583622,Tlalpan,Habitacional
19.2440565343,-99.1425582168,Xochimilco,Habitacional Rural
19.4303480587,-99.1767525249,Miguel Hidalgo,Habitacional
19.4304511684,-99.1789682764,Miguel Hidalgo,Habitacional
19.2847241375,-99.2226631312,Tlalpan,Centro de Barrio
19.2594625018,-99.1184456094,Xochimilco,Habitacional
19.4312388634,-99.1869535273,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.4497452078,-99.180166225,Miguel Hidalgo,Habitacional
19.4488899111,-99.1806575992,Miguel Hidalgo,Habitacional
19.4510696614,-99.1769394185,Miguel Hidalgo,Habitacional
19.4508587605,-99.1791672883,Miguel Hidalgo,Habitacional
19.2512026271,-99.0133922925,Xochimilco,Habitacional con Comercio en Planta Baja
19.4564514481,-99.1785938577,Miguel Hidalgo,Habitacional
19.4582930064,-99.1795432627,Miguel Hidalgo,Habitacional Mixto
19.233697794,-99.1199976637,Xochimilco,Habitacional Rural
19.2795930383,-99.1851667583,Tlalpan,Habitacional
19.4563563909,-99.1741500246,Miguel Hidalgo,Habitacional
19.2548655693,-99.0985888696,Xochimilco,Habitacional con Comercio en Planta Baja
19.4512242338,-99.1663662919,Miguel Hidalgo,Habitacional
19.2780611085,-99.1220933853,Xochimilco,Habitacional con Comercio en Planta Baja
19.2699891704,-99.1145694398,Xochimilco,Habitacional
19.4494888122,-99.1749488473,Miguel Hidalgo,Habitacional
19.2967843072,-99.1146460304,Tlalpan,Habitacional
19.254231533,-99.0468198004,Xochimilco,Habitacional Mixto
19.2877627058,-99.1476402182,Tlalpan,Habitacional
19.4448738065,-99.1738022724,Miguel Hidalgo,Habitacional
19.2398866509,-99.1111166894,Xochimilco,Habitacional Rural de Baja Densidad
19.4419344591,-99.1689981033,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.214656951,-99.1958669649,Tlalpan,Habitacional Rural de Baja Densidad
19.2389875023,-99.1819026888,Tlalpan,Habitacional Rural de Baja Densidad
19.4437758017,-99.1693346935,Miguel Hidalgo,Habitacional
19.2518492941,-99.0316620445,Xochimilco,Habitacional Rural de Baja Densidad
19.1977989337,-99.1514703731,Tlalpan,Rescate EcolÃ?Â³gico
19.2047916132,-99.1517936492,Tlalpan,ProducciÃ?Â³n Rural Agroindustrial
19.4565613196,-99.1919355806,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.267737171,-99.1655125912,Tlalpan,Habitacional
19.2447825968,-99.0186363044,Xochimilco,Habitacional con Comercio en Planta Baja
19.2653448493,-99.1758358036,Tlalpan,Habitacional
19.2865614047,-99.1885852829,Tlalpan,Habitacional con Comercio en Planta Baja
19.451541781,-99.1920950215,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.4503984915,-99.1916096947,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.2704062013,-99.1571512214,Tlalpan,Habitacional
19.4475923251,-99.1822363399,Miguel Hidalgo,Habitacional Mixto
19.2599901116,-99.1875517029,Tlalpan,Habitacional Rural
19.2554587678,-99.078155187,Xochimilco,Rescate EcolÃ?Â³gico
19.4518978571,-99.196702666,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.4518217051,-99.1968078676,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.2508279442,-99.0867544504,Xochimilco,Sin ZonificaciÃ?Â³n
19.2968443469,-99.1272424398,Tlalpan,Habitacional
19.4469639582,-99.1953584771,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.2530197552,-99.0456692799,Xochimilco,Habitacional con Comercio en Planta Baja
19.4442987443,-99.191480947,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.2959733955,-99.1217250066,Tlalpan,Habitacional
19.4457588859,-99.1885789611,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.399042094,-99.1793477406,Miguel Hidalgo,Habitacional
19.2456917309,-99.1255207364,Xochimilco,Habitacional Rural de Baja Densidad
19.3994021664,-99.1818753976,Miguel Hidalgo,Habitacional Mixto
19.2407893667,-99.0184159582,Xochimilco,Habitacional Rural de Baja Densidad
19.3994435629,-99.1887269596,Miguel Hidalgo,Habitacional Mixto
19.255657624,-99.0295805498,Xochimilco,Habitacional con Comercio en Planta Baja
19.3970958646,-99.1884161749,Miguel Hidalgo,Habitacional
19.2828040919,-99.2200320029,Tlalpan,Habitacional
19.3970518139,-99.1835992029,Miguel Hidalgo,Habitacional
19.2289218122,-99.1151601307,Xochimilco,Sin ZonificaciÃ?Â³n
19.3984790107,-99.1796062507,Miguel Hidalgo,Habitacional
19.207277226,-99.1372679069,Tlalpan,Habitacional Rural
19.2502868628,-99.0885621962,Xochimilco,Habitacional
19.3973219592,-99.1813756715,Miguel Hidalgo,Habitacional
19.4055713891,-99.18415132,Miguel Hidalgo,Habitacional Mixto (HM)
19.4289610342,-99.177117516,Miguel Hidalgo,Habitacional
19.4292717213,-99.1772157544,Miguel Hidalgo,Habitacional
19.2848584556,-99.1891051389,Tlalpan,Habitacional con Comercio en Planta Baja
19.4291129919,-99.1792883848,Miguel Hidalgo,Habitacional
19.4249538146,-99.1772633325,Miguel Hidalgo,Habitacional Mixto
19.2738079744,-99.1207190361,Xochimilco,Habitacional
19.4145565018,-99.1823592431,Miguel Hidalgo,Habitacional
19.2838717008,-99.1623908111,Tlalpan,Habitacional Unifamiliar hasta 500 mÃ?Â²
19.4121828776,-99.1834036752,Miguel Hidalgo,Habitacional
19.4105301136,-99.183811864,Miguel Hidalgo,Habitacional con Comercio en Planta Baja
19.2948458863,-99.1115306366,Tlalpan,Habitacional
19.2806918371,-99.1109425842,Xochimilco,Habitacional
19.2919503618,-99.1190899459,Tlalpan,Habitacional
19.2385498242,-99.0905380467,Xochimilco,Produccion Rural Agroindustrial
19.4398944616,-99.1825317411,Miguel Hidalgo,Habitacional Mixto
19.269916394,-99.1044368827,Xochimilco,Habitacional
19.2876075996,-99.1471010412,Tlalpan,Habitacional
19.4353545518,-99.177108551,Miguel Hidalgo,Habitacional Mixto
19.550912168,-99.1235520715,Gustavo A. Madero,Sin ZonificaciÃ?Â³n
19.4336414326,-99.1740088354,Miguel Hidalgo,Habitacional Mixto
19.4328663521,-99.1728744918,Miguel Hidalgo,Habitacional Mixto
19.5051028506,-99.1495433792,Gustavo A. Madero,Industria
19.4879723832,-99.1325233617,Gustavo A. Madero,Habitacional
19.4340051966,-99.1893896621,Miguel Hidalgo,Habitacional
19.4340075044,-99.1874948115,Miguel Hidalgo,Habitacional
19.4969503242,-99.1247824162,Gustavo A. Madero,Habitacional
19.4315453167,-99.1783097163,Miguel Hidalgo,Habitacional
19.2792421123,-99.2187393078,Tlalpan,Habitacional
19.4327254378,-99.1838992392,Miguel Hidalgo,Habitacional
19.4329384456,-99.1905198004,Miguel Hidalgo,Habitacional
19.2715276901,-99.2264910438,Tlalpan,Habitacional
19.4701262434,-99.1086555009,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.5423577477,-99.1491154861,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.4289264766,-99.1897937044,Miguel Hidalgo,Habitacional
19.2414509355,-99.1631033386,Tlalpan,Habitacional Rural
19.5613214921,-99.1430346912,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.4594443742,-99.185342528,Miguel Hidalgo,Habitacional Mixto
19.5450148165,-99.135579049,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.2682133375,-99.2030186324,Tlalpan,Habitacional Rural
19.5401211671,-99.1472659547,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.455324992,-99.1841980337,Miguel Hidalgo,Habitacional
19.2080090571,-99.1381001529,Tlalpan,Rescate EcolÃ?Â³gico
19.2901191135,-99.1681704131,Tlalpan,Habitacional Unifamiliar de 501 mÃ?Â² o mÃ?Â¡s
19.5756853409,-99.1288597145,Gustavo A. Madero,PreservaciÃ?Â³n EcolÃ?Â³gica
19.4541368482,-99.1827264809,Miguel Hidalgo,Habitacional
19.2888558824,-99.1818624419,Tlalpan,Habitacional
19.5079735586,-99.101589234,Gustavo A. Madero,Habitacional
19.4498316854,-99.1807552575,Miguel Hidalgo,Habitacional
19.5090849159,-99.137945183,Gustavo A. Madero,Habitacional
19.5087924981,-99.1060635227,Gustavo A. Madero,Habitacional
19.5556039622,-99.1332966805,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.2908711473,-99.1846764571,Tlalpan,Habitacional
19.2798001124,-99.1830036268,Tlalpan,Habitacional
19.4559193415,-99.0924399305,Gustavo A. Madero,Habitacional
19.2975418294,-99.1513617646,Tlalpan,Habitacional con Comercio en Planta Baja
19.2881174425,-99.1372756643,Tlalpan,Habitacional
19.3246919897,-99.1308244675,Coyoacán,Habitacional
19.490079432,-99.1079063318,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.4882432867,-99.0695163056,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.286996638,-99.2210218047,Tlalpan,Habitacional
19.4964858377,-99.0719518642,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.2934836182,-99.2308360441,Tlalpan,Habitacional
19.2920125472,-99.2367272175,Tlalpan,Centro de Barrio
19.4994185366,-99.0712961339,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.2667122931,-99.2374477581,Tlalpan,Habitacional Rural
19.4556745664,-99.1051625744,Gustavo A. Madero,Centro de Barrio
19.2695279108,-99.1464997792,Tlalpan,Habitacional
19.199951778,-99.1460604432,Tlalpan,Habitacional Rural
19.4676031355,-99.0996071444,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.2215181887,-99.2139793721,Tlalpan,ProducciÃ?Â³n Rural Agroindustrial
19.4863922293,-99.086331174,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.2818591668,-99.1784342649,Tlalpan,Habitacional
19.29042034,-99.1771098715,Tlalpan,Habitacional
19.2783937988,-99.1491113998,Tlalpan,Habitacional
19.2844314507,-99.1588553926,Tlalpan,Habitacional
19.5680069346,-99.1327867025,Gustavo A. Madero,Habitacional con Comercio
19.264063483,-99.1661724358,Tlalpan,Habitacional
19.2992535822,-99.1931840536,Tlalpan,Habitacional Unifamiliar
19.2575342343,-99.1677664542,Tlalpan,Habitacional Rural
19.4964055463,-99.1156550327,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.2568557037,-99.1700936487,Tlalpan,Habitacional Rural
19.2460374113,-99.1802362542,Tlalpan,Habitacional Rural
19.2943085825,-99.1385798826,Tlalpan,Habitacional
19.5699658609,-99.1378458081,Gustavo A. Madero,Habitacional con Comercio
19.5398607878,-99.1502584836,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.3017914931,-99.1764240401,Tlalpan,Habitacional
19.4913182141,-99.0672505439,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.2747647953,-99.1828297057,Tlalpan,Equipamiento PÃ?Âºblico y Privado
19.245280979,-99.1735035303,Tlalpan,Habitacional Rural
19.2813504395,-99.2089699731,Tlalpan,Habitacional
19.5306083428,-99.1468435091,Gustavo A. Madero,Habitacional
19.2842362063,-99.1957386721,Tlalpan,Habitacional con Comercio en Planta Baja
19.2947828981,-99.2198546365,Tlalpan,Habitacional
19.25999453,-99.1863500539,Tlalpan,Habitacional Rural
19.5731958398,-99.1285799461,Gustavo A. Madero,Habitacional
19.2754942885,-99.2281347893,Tlalpan,Habitacional
19.3980324698,-99.1468921511,Benito Juárez,Habitacional
19.2680596207,-99.1607347712,Tlalpan,Habitacional
19.2933089887,-99.1460737543,Tlalpan,Habitacional
19.2969844198,-99.1655908225,Tlalpan,Habitacional
19.3717791746,-99.1756393573,Benito Juárez,Habitacional
19.2976566254,-99.115667032,Tlalpan,Habitacional
19.3002342041,-99.1277094407,Tlalpan,Habitacional
19.3043012825,-99.1272299731,Tlalpan,Habitacional
19.3820983055,-99.1742088078,Benito Juárez,Habitacional
19.4764851594,-99.0807957954,Gustavo A. Madero,Habitacional con Comercio en Planta Baja
19.279164502,-99.2020814432,Tlalpan,Habitacional
19.2951244697,-99.1219359139,Tlalpan,Habitacional
19.3847494402,-99.1639744625,Benito Juárez,Habitacional
19.2947458363,-99.2273634989,Tlalpan,Habitacional
19.2820671227,-99.2255882591,Tlalpan,Habitacional
19.3401064228,-99.1205652273,Coyoacán,Habitacional con Comercio en Planta Baja
19.2865589833,-99.239959447,Tlalpan,Habitacional
19.2392719094,-99.1719001908,Tlalpan,Habitacional Rural
19.3068185545,-99.1531389726,Coyoacán,Habitacional con Comercio en Planta Baja
19.2013499774,-99.1434286664,Tlalpan,Habitacional Rural con Comercio y Servicios
19.1906208548,-99.144705841,Tlalpan,Habitacional Rural
